sno,Date,Store ID,Product ID,Category,Region,Units Sold,Price,Weather Condition,Competitor Pricing,Seasonality,Demand,Revenue,Month
29320,2022-10-21,S002,P0001,Groceries,South,137,92.93,Cloudy,105.0,Autumn,161,12731.410000000002,2022-10
29321,2022-10-21,S002,P0002,Toys,South,110,31.78,Cloudy,34.26,Autumn,115,3495.8,2022-10
29322,2022-10-21,S002,P0003,Groceries,South,78,94.01,Cloudy,80.28,Autumn,129,7332.780000000001,2022-10
29323,2022-10-21,S002,P0004,Groceries,South,53,35.96,Cloudy,35.74,Autumn,68,1905.88,2022-10
29324,2022-10-21,S002,P0005,Electronics,South,122,85.2,Cloudy,93.41,Autumn,120,10394.4,2022-10
29325,2022-10-21,S002,P0006,Clothing,South,87,69.25,Cloudy,78.9,Autumn,112,6024.75,2022-10
29326,2022-10-21,S002,P0007,Toys,South,75,24.17,Cloudy,26.93,Autumn,78,1812.75,2022-10
29327,2022-10-21,S002,P0008,Groceries,South,68,26.96,Cloudy,24.29,Autumn,96,1833.28,2022-10
29328,2022-10-21,S002,P0009,Groceries,South,94,58.03,Cloudy,67.66,Autumn,108,5454.82,2022-10
29329,2022-10-21,S002,P0010,Groceries,South,93,97.34,Cloudy,106.58,Autumn,210,9052.62,2022-10
29330,2022-10-21,S002,P0011,Groceries,South,23,71.81,Cloudy,62.9,Autumn,36,1651.63,2022-10
29331,2022-10-21,S002,P0012,Electronics,South,83,64.99,Cloudy,56.0,Autumn,78,5394.169999999999,2022-10
29332,2022-10-21,S002,P0013,Groceries,South,142,21.69,Cloudy,20.13,Autumn,126,3079.98,2022-10
29333,2022-10-21,S002,P0014,Electronics,South,57,116.21,Cloudy,135.43,Autumn,74,6623.969999999999,2022-10
29334,2022-10-21,S002,P0015,Clothing,South,72,66.78,Cloudy,75.84,Autumn,87,4808.16,2022-10
29335,2022-10-21,S002,P0016,Clothing,South,46,74.7,Cloudy,63.61,Autumn,62,3436.2000000000003,2022-10
29336,2022-10-21,S002,P0017,Toys,South,115,20.16,Cloudy,17.54,Autumn,117,2318.4,2022-10
29337,2022-10-21,S002,P0018,Clothing,South,72,30.34,Cloudy,34.03,Autumn,159,2184.48,2022-10
29338,2022-10-21,S002,P0019,Clothing,South,72,75.82,Cloudy,90.39,Autumn,84,5459.039999999999,2022-10
29339,2022-10-21,S002,P0020,Furniture,South,90,141.36,Cloudy,124.09,Autumn,100,12722.4,2022-10
29340,2022-10-21,S003,P0001,Toys,East,112,17.44,Cloudy,19.77,Autumn,106,1953.28,2022-10
29341,2022-10-21,S003,P0002,Groceries,East,36,46.25,Cloudy,50.71,Autumn,44,1665.0,2022-10
29342,2022-10-21,S003,P0003,Electronics,East,99,113.04,Cloudy,103.2,Autumn,155,11190.96,2022-10
29343,2022-10-21,S003,P0004,Groceries,East,98,25.48,Cloudy,22.65,Autumn,112,2497.04,2022-10
29344,2022-10-21,S003,P0005,Toys,East,95,19.34,Cloudy,18.3,Autumn,81,1837.3,2022-10
29345,2022-10-21,S003,P0006,Toys,East,73,44.68,Cloudy,41.09,Autumn,120,3261.64,2022-10
29346,2022-10-21,S003,P0007,Groceries,East,75,13.98,Cloudy,12.78,Autumn,69,1048.5,2022-10
29347,2022-10-21,S003,P0008,Clothing,East,65,100.09,Cloudy,119.73,Autumn,84,6505.85,2022-10
29348,2022-10-21,S003,P0009,Groceries,East,36,44.6,Cloudy,46.98,Autumn,57,1605.6,2022-10
29349,2022-10-21,S003,P0010,Groceries,East,119,36.4,Cloudy,33.5,Autumn,152,4331.599999999999,2022-10
29350,2022-10-21,S003,P0011,Electronics,East,68,95.22,Cloudy,90.1,Autumn,69,6474.96,2022-10
29351,2022-10-21,S003,P0012,Furniture,East,105,108.48,Cloudy,128.47,Autumn,102,11390.4,2022-10
29352,2022-10-21,S003,P0013,Groceries,East,124,74.16,Cloudy,85.81,Autumn,180,9195.84,2022-10
29353,2022-10-21,S003,P0014,Groceries,East,95,88.2,Cloudy,75.75,Autumn,92,8379.0,2022-10
29354,2022-10-21,S003,P0015,Groceries,East,75,88.76,Cloudy,103.5,Autumn,84,6657.0,2022-10
29355,2022-10-21,S003,P0016,Electronics,East,127,84.14,Cloudy,81.16,Autumn,114,10685.78,2022-10
29356,2022-10-21,S003,P0017,Furniture,East,100,114.17,Cloudy,102.87,Autumn,127,11417.0,2022-10
29357,2022-10-21,S003,P0018,Furniture,East,66,110.29,Cloudy,121.62,Autumn,81,7279.14,2022-10
29358,2022-10-21,S003,P0019,Groceries,East,101,62.19,Cloudy,54.98,Autumn,119,6281.19,2022-10
29359,2022-10-21,S003,P0020,Clothing,East,103,85.56,Cloudy,97.98,Autumn,159,8812.68,2022-10
29360,2022-10-21,S004,P0001,Groceries,West,79,9.83,Snowy,11.24,Autumn,78,776.57,2022-10
29361,2022-10-21,S004,P0002,Groceries,West,45,18.05,Snowy,15.59,Autumn,64,812.25,2022-10
29362,2022-10-21,S004,P0003,Furniture,West,65,149.78,Snowy,141.99,Autumn,80,9735.7,2022-10
29363,2022-10-21,S004,P0004,Groceries,West,128,61.79,Snowy,58.06,Autumn,143,7909.12,2022-10
29364,2022-10-21,S004,P0005,Clothing,West,140,70.24,Snowy,67.15,Autumn,118,9833.6,2022-10
29365,2022-10-21,S004,P0006,Groceries,West,84,33.55,Snowy,40.24,Autumn,104,2818.2,2022-10
29366,2022-10-21,S004,P0007,Groceries,West,62,28.6,Snowy,30.39,Autumn,97,1773.2,2022-10
29367,2022-10-21,S004,P0008,Furniture,West,65,105.65,Snowy,114.4,Autumn,94,6867.25,2022-10
29368,2022-10-21,S004,P0009,Clothing,West,46,94.64,Snowy,112.14,Autumn,69,4353.44,2022-10
29369,2022-10-21,S004,P0010,Groceries,West,112,24.63,Snowy,29.67,Autumn,115,2758.56,2022-10
29370,2022-10-21,S004,P0011,Clothing,West,105,53.16,Snowy,56.14,Autumn,92,5581.799999999999,2022-10
29371,2022-10-21,S004,P0012,Electronics,West,94,121.78,Snowy,120.54,Autumn,96,11447.32,2022-10
29372,2022-10-21,S004,P0013,Groceries,West,180,22.1,Snowy,21.41,Autumn,159,3978.000000000001,2022-10
29373,2022-10-21,S004,P0014,Furniture,West,51,149.52,Snowy,167.35,Autumn,57,7625.52,2022-10
29374,2022-10-21,S004,P0015,Furniture,West,63,96.88,Snowy,104.48,Autumn,105,6103.44,2022-10
29375,2022-10-21,S004,P0016,Furniture,West,55,121.99,Snowy,145.97,Autumn,116,6709.45,2022-10
29376,2022-10-21,S004,P0017,Clothing,West,105,86.24,Snowy,93.35,Autumn,127,9055.2,2022-10
29377,2022-10-21,S004,P0018,Furniture,West,91,160.81,Snowy,146.91,Autumn,89,14633.71,2022-10
29378,2022-10-21,S004,P0019,Clothing,West,58,50.27,Snowy,46.69,Autumn,61,2915.6600000000003,2022-10
29379,2022-10-21,S004,P0020,Furniture,West,88,128.04,Snowy,144.0,Autumn,98,11267.52,2022-10
29380,2022-10-21,S005,P0001,Groceries,North,167,13.97,Rainy,13.06,Autumn,167,2332.99,2022-10
29381,2022-10-21,S005,P0002,Electronics,North,129,43.21,Rainy,40.84,Autumn,107,5574.09,2022-10
29382,2022-10-21,S005,P0003,Toys,North,83,27.18,Rainy,30.09,Autumn,79,2255.94,2022-10
29383,2022-10-21,S005,P0004,Groceries,North,121,8.82,Rainy,8.34,Autumn,125,1067.22,2022-10
29384,2022-10-21,S005,P0005,Groceries,North,83,15.26,Rainy,14.62,Autumn,112,1266.58,2022-10
29385,2022-10-21,S005,P0006,Groceries,North,105,54.85,Rainy,65.19,Autumn,89,5759.25,2022-10
29386,2022-10-21,S005,P0007,Groceries,North,20,64.57,Rainy,57.1,Autumn,21,1291.4,2022-10
29387,2022-10-21,S005,P0008,Groceries,North,50,57.08,Rainy,48.72,Autumn,57,2854.0,2022-10
29388,2022-10-21,S005,P0009,Groceries,North,105,91.75,Rainy,91.41,Autumn,101,9633.75,2022-10
29389,2022-10-21,S005,P0010,Groceries,North,163,62.8,Rainy,60.45,Autumn,151,10236.4,2022-10
29390,2022-10-21,S005,P0011,Electronics,North,113,64.56,Rainy,74.95,Autumn,116,7295.280000000001,2022-10
29391,2022-10-21,S005,P0012,Furniture,North,48,116.93,Rainy,128.5,Autumn,61,5612.64,2022-10
29392,2022-10-21,S005,P0013,Groceries,North,43,64.08,Rainy,60.02,Autumn,70,2755.44,2022-10
29393,2022-10-21,S005,P0014,Furniture,North,41,148.2,Rainy,156.59,Autumn,45,6076.2,2022-10
29394,2022-10-21,S005,P0015,Groceries,North,127,57.92,Rainy,51.12,Autumn,128,7355.84,2022-10
29395,2022-10-21,S005,P0016,Toys,North,114,27.68,Rainy,31.8,Autumn,111,3155.52,2022-10
29396,2022-10-21,S005,P0017,Toys,North,94,33.35,Rainy,40.22,Autumn,149,3134.9,2022-10
29397,2022-10-21,S005,P0018,Clothing,North,108,20.11,Rainy,17.46,Autumn,124,2171.88,2022-10
29398,2022-10-21,S005,P0019,Furniture,North,59,126.26,Rainy,136.21,Autumn,76,7449.34,2022-10
29399,2022-10-21,S005,P0020,Toys,North,97,30.14,Rainy,28.69,Autumn,104,2923.58,2022-10
29400,2022-10-22,S001,P0001,Electronics,North,91,70.86,Cloudy,65.8,Autumn,91,6448.26,2022-10
29401,2022-10-22,S001,P0002,Clothing,North,107,72.08,Cloudy,80.78,Autumn,126,7712.559999999999,2022-10
29402,2022-10-22,S001,P0003,Clothing,North,119,53.4,Cloudy,50.59,Autumn,121,6354.599999999999,2022-10
29403,2022-10-22,S001,P0004,Electronics,North,61,107.88,Cloudy,127.02,Autumn,94,6580.679999999999,2022-10
29404,2022-10-22,S001,P0005,Groceries,North,124,62.91,Cloudy,74.77,Autumn,133,7800.839999999999,2022-10
29405,2022-10-22,S001,P0006,Toys,North,86,34.81,Cloudy,32.75,Autumn,117,2993.6600000000003,2022-10
29406,2022-10-22,S001,P0007,Groceries,North,107,23.23,Cloudy,21.75,Autumn,94,2485.61,2022-10
29407,2022-10-22,S001,P0008,Electronics,North,94,45.88,Cloudy,44.3,Autumn,119,4312.72,2022-10
29408,2022-10-22,S001,P0009,Clothing,North,49,78.08,Cloudy,93.09,Autumn,58,3825.92,2022-10
29409,2022-10-22,S001,P0010,Furniture,North,124,135.23,Cloudy,163.42,Autumn,122,16768.52,2022-10
29410,2022-10-22,S001,P0011,Furniture,North,65,157.58,Cloudy,149.56,Autumn,67,10242.7,2022-10
29411,2022-10-22,S001,P0012,Groceries,North,133,82.69,Cloudy,90.47,Autumn,151,10997.77,2022-10
29412,2022-10-22,S001,P0013,Toys,North,122,37.75,Cloudy,33.95,Autumn,136,4605.5,2022-10
29413,2022-10-22,S001,P0014,Groceries,North,133,74.23,Cloudy,72.86,Autumn,121,9872.59,2022-10
29414,2022-10-22,S001,P0015,Toys,North,44,11.3,Cloudy,12.06,Autumn,43,497.2000000000001,2022-10
29415,2022-10-22,S001,P0016,Groceries,North,204,48.27,Cloudy,54.88,Autumn,172,9847.08,2022-10
29416,2022-10-22,S001,P0017,Toys,North,92,25.26,Cloudy,29.72,Autumn,165,2323.92,2022-10
29417,2022-10-22,S001,P0018,Groceries,North,117,60.24,Cloudy,59.28,Autumn,131,7048.08,2022-10
29418,2022-10-22,S001,P0019,Furniture,North,86,135.41,Cloudy,124.25,Autumn,149,11645.26,2022-10
29419,2022-10-22,S001,P0020,Furniture,North,109,137.38,Cloudy,118.57,Autumn,101,14974.42,2022-10
29420,2022-10-22,S002,P0001,Groceries,South,105,80.67,Rainy,94.62,Autumn,130,8470.35,2022-10
29421,2022-10-22,S002,P0002,Toys,South,127,33.31,Rainy,37.15,Autumn,113,4230.37,2022-10
29422,2022-10-22,S002,P0003,Groceries,South,82,69.25,Rainy,65.94,Autumn,68,5678.5,2022-10
29423,2022-10-22,S002,P0004,Groceries,South,52,38.84,Rainy,45.68,Autumn,74,2019.6800000000003,2022-10
29424,2022-10-22,S002,P0005,Electronics,South,67,97.84,Rainy,84.1,Autumn,96,6555.280000000001,2022-10
29425,2022-10-22,S002,P0006,Clothing,South,93,55.03,Rainy,49.25,Autumn,94,5117.79,2022-10
29426,2022-10-22,S002,P0007,Toys,South,67,23.49,Rainy,26.42,Autumn,70,1573.83,2022-10
29427,2022-10-22,S002,P0008,Groceries,South,109,23.13,Rainy,19.96,Autumn,118,2521.17,2022-10
29428,2022-10-22,S002,P0009,Groceries,South,130,61.18,Rainy,65.07,Autumn,108,7953.4,2022-10
29429,2022-10-22,S002,P0010,Groceries,South,133,108.0,Rainy,97.52,Autumn,145,14364.0,2022-10
29430,2022-10-22,S002,P0011,Groceries,South,70,102.3,Rainy,99.15,Autumn,104,7161.0,2022-10
29431,2022-10-22,S002,P0012,Electronics,South,144,60.09,Rainy,53.66,Autumn,127,8652.960000000001,2022-10
29432,2022-10-22,S002,P0013,Groceries,South,129,23.68,Rainy,26.26,Autumn,118,3054.72,2022-10
29433,2022-10-22,S002,P0014,Electronics,South,81,96.92,Rainy,90.64,Autumn,90,7850.52,2022-10
29434,2022-10-22,S002,P0015,Clothing,South,97,60.55,Rainy,58.9,Autumn,110,5873.349999999999,2022-10
29435,2022-10-22,S002,P0016,Clothing,South,124,96.23,Rainy,95.69,Autumn,105,11932.52,2022-10
29436,2022-10-22,S002,P0017,Toys,South,159,22.5,Rainy,25.45,Autumn,134,3577.5,2022-10
29437,2022-10-22,S002,P0018,Clothing,South,113,28.25,Rainy,24.58,Autumn,157,3192.25,2022-10
29438,2022-10-22,S002,P0019,Clothing,South,136,85.6,Rainy,73.09,Autumn,144,11641.6,2022-10
29439,2022-10-22,S002,P0020,Furniture,South,43,110.45,Rainy,106.06,Autumn,46,4749.35,2022-10
29440,2022-10-22,S003,P0001,Toys,East,117,15.73,Rainy,17.31,Autumn,107,1840.41,2022-10
29441,2022-10-22,S003,P0002,Groceries,East,159,69.53,Rainy,68.51,Autumn,151,11055.27,2022-10
29442,2022-10-22,S003,P0003,Electronics,East,110,73.01,Rainy,66.68,Autumn,105,8031.1,2022-10
29443,2022-10-22,S003,P0004,Groceries,East,144,22.61,Rainy,27.16,Autumn,124,3255.84,2022-10
29444,2022-10-22,S003,P0005,Toys,East,88,22.46,Rainy,21.91,Autumn,92,1976.48,2022-10
29445,2022-10-22,S003,P0006,Toys,East,123,43.53,Rainy,43.52,Autumn,190,5354.1900000000005,2022-10
29446,2022-10-22,S003,P0007,Groceries,East,72,16.26,Rainy,14.53,Autumn,97,1170.72,2022-10
29447,2022-10-22,S003,P0008,Clothing,East,91,110.52,Rainy,108.15,Autumn,98,10057.32,2022-10
29448,2022-10-22,S003,P0009,Groceries,East,93,66.71,Rainy,74.94,Autumn,168,6204.03,2022-10
29449,2022-10-22,S003,P0010,Groceries,East,101,43.86,Rainy,37.56,Autumn,153,4429.86,2022-10
29450,2022-10-22,S003,P0011,Electronics,East,88,125.71,Rainy,150.16,Autumn,100,11062.48,2022-10
29451,2022-10-22,S003,P0012,Furniture,East,103,88.4,Rainy,85.03,Autumn,92,9105.2,2022-10
29452,2022-10-22,S003,P0013,Groceries,East,136,81.95,Rainy,81.33,Autumn,155,11145.2,2022-10
29453,2022-10-22,S003,P0014,Groceries,East,48,75.66,Rainy,84.51,Autumn,63,3631.68,2022-10
29454,2022-10-22,S003,P0015,Groceries,East,85,84.87,Rainy,90.77,Autumn,103,7213.950000000001,2022-10
29455,2022-10-22,S003,P0016,Electronics,East,87,100.03,Rainy,108.07,Autumn,128,8702.61,2022-10
29456,2022-10-22,S003,P0017,Furniture,East,40,112.83,Rainy,100.46,Autumn,54,4513.2,2022-10
29457,2022-10-22,S003,P0018,Furniture,East,69,102.32,Rainy,111.87,Autumn,78,7060.08,2022-10
29458,2022-10-22,S003,P0019,Groceries,East,24,41.88,Rainy,39.57,Autumn,38,1005.12,2022-10
29459,2022-10-22,S003,P0020,Clothing,East,50,59.44,Rainy,66.79,Autumn,62,2972.0,2022-10
29460,2022-10-22,S004,P0001,Groceries,West,109,11.91,Cloudy,10.55,Autumn,104,1298.19,2022-10
29461,2022-10-22,S004,P0002,Groceries,West,46,19.43,Cloudy,17.11,Autumn,71,893.78,2022-10
29462,2022-10-22,S004,P0003,Furniture,West,60,112.96,Cloudy,120.67,Autumn,96,6777.599999999999,2022-10
29463,2022-10-22,S004,P0004,Groceries,West,124,60.92,Cloudy,58.58,Autumn,138,7554.08,2022-10
29464,2022-10-22,S004,P0005,Clothing,West,106,71.3,Cloudy,85.01,Autumn,88,7557.799999999999,2022-10
29465,2022-10-22,S004,P0006,Groceries,West,121,36.45,Cloudy,34.68,Autumn,154,4410.450000000001,2022-10
29466,2022-10-22,S004,P0007,Groceries,West,31,24.25,Cloudy,21.96,Autumn,51,751.75,2022-10
29467,2022-10-22,S004,P0008,Furniture,West,80,104.09,Cloudy,114.02,Autumn,123,8327.2,2022-10
29468,2022-10-22,S004,P0009,Clothing,West,60,98.7,Cloudy,94.03,Autumn,52,5922.0,2022-10
29469,2022-10-22,S004,P0010,Groceries,West,91,28.99,Cloudy,28.73,Autumn,117,2638.09,2022-10
29470,2022-10-22,S004,P0011,Clothing,West,33,47.11,Cloudy,56.45,Autumn,45,1554.63,2022-10
29471,2022-10-22,S004,P0012,Electronics,West,128,138.49,Cloudy,118.14,Autumn,176,17726.72,2022-10
29472,2022-10-22,S004,P0013,Groceries,West,48,24.19,Cloudy,21.96,Autumn,134,1161.12,2022-10
29473,2022-10-22,S004,P0014,Furniture,West,75,131.5,Cloudy,156.38,Autumn,87,9862.5,2022-10
29474,2022-10-22,S004,P0015,Furniture,West,163,115.31,Cloudy,132.86,Autumn,164,18795.53,2022-10
29475,2022-10-22,S004,P0016,Furniture,West,58,113.37,Cloudy,110.12,Autumn,78,6575.46,2022-10
29476,2022-10-22,S004,P0017,Clothing,West,91,119.46,Cloudy,114.82,Autumn,145,10870.86,2022-10
29477,2022-10-22,S004,P0018,Furniture,West,85,142.43,Cloudy,160.39,Autumn,123,12106.55,2022-10
29478,2022-10-22,S004,P0019,Clothing,West,92,64.94,Cloudy,61.85,Autumn,138,5974.48,2022-10
29479,2022-10-22,S004,P0020,Furniture,West,89,134.63,Cloudy,158.98,Autumn,82,11982.07,2022-10
29480,2022-10-22,S005,P0001,Groceries,North,53,10.1,Cloudy,11.08,Autumn,78,535.3,2022-10
29481,2022-10-22,S005,P0002,Electronics,North,86,44.34,Cloudy,53.06,Autumn,116,3813.24,2022-10
29482,2022-10-22,S005,P0003,Toys,North,98,28.55,Cloudy,32.72,Autumn,172,2797.9,2022-10
29483,2022-10-22,S005,P0004,Groceries,North,111,8.29,Cloudy,9.75,Autumn,138,920.19,2022-10
29484,2022-10-22,S005,P0005,Groceries,North,124,15.67,Cloudy,18.95,Autumn,118,1943.08,2022-10
29485,2022-10-22,S005,P0006,Groceries,North,156,56.46,Cloudy,60.82,Autumn,133,8807.76,2022-10
29486,2022-10-22,S005,P0007,Groceries,North,75,72.75,Cloudy,82.12,Autumn,93,5456.25,2022-10
29487,2022-10-22,S005,P0008,Groceries,North,88,55.76,Cloudy,53.59,Autumn,136,4906.88,2022-10
29488,2022-10-22,S005,P0009,Groceries,North,157,103.4,Cloudy,111.93,Autumn,139,16233.8,2022-10
29489,2022-10-22,S005,P0010,Groceries,North,97,55.92,Cloudy,52.46,Autumn,94,5424.24,2022-10
29490,2022-10-22,S005,P0011,Electronics,North,79,70.14,Cloudy,82.71,Autumn,86,5541.06,2022-10
29491,2022-10-22,S005,P0012,Furniture,North,118,142.49,Cloudy,122.86,Autumn,120,16813.82,2022-10
29492,2022-10-22,S005,P0013,Groceries,North,58,70.96,Cloudy,83.73,Autumn,84,4115.679999999999,2022-10
29493,2022-10-22,S005,P0014,Furniture,North,45,150.65,Cloudy,138.6,Autumn,63,6779.25,2022-10
29494,2022-10-22,S005,P0015,Groceries,North,75,42.8,Cloudy,40.33,Autumn,123,3210.0,2022-10
29495,2022-10-22,S005,P0016,Toys,North,66,32.99,Cloudy,36.91,Autumn,92,2177.34,2022-10
29496,2022-10-22,S005,P0017,Toys,North,61,34.71,Cloudy,33.83,Autumn,72,2117.31,2022-10
29497,2022-10-22,S005,P0018,Clothing,North,97,19.89,Cloudy,18.31,Autumn,120,1929.33,2022-10
29498,2022-10-22,S005,P0019,Furniture,North,52,129.28,Cloudy,112.89,Autumn,85,6722.56,2022-10
29499,2022-10-22,S005,P0020,Toys,North,84,27.32,Cloudy,29.45,Autumn,89,2294.88,2022-10
29500,2022-10-23,S001,P0001,Electronics,North,124,86.71,Sunny,100.03,Autumn,176,10752.04,2022-10
29501,2022-10-23,S001,P0002,Clothing,North,153,73.94,Sunny,71.59,Autumn,135,11312.82,2022-10
29502,2022-10-23,S001,P0003,Clothing,North,101,56.28,Sunny,59.43,Autumn,102,5684.28,2022-10
29503,2022-10-23,S001,P0004,Electronics,North,111,125.66,Sunny,134.57,Autumn,205,13948.26,2022-10
29504,2022-10-23,S001,P0005,Groceries,North,187,66.61,Sunny,72.65,Autumn,196,12456.07,2022-10
29505,2022-10-23,S001,P0006,Toys,North,97,39.62,Sunny,43.56,Autumn,84,3843.14,2022-10
29506,2022-10-23,S001,P0007,Groceries,North,289,29.73,Sunny,25.44,Autumn,254,8591.97,2022-10
29507,2022-10-23,S001,P0008,Electronics,North,98,51.13,Sunny,56.16,Autumn,137,5010.740000000001,2022-10
29508,2022-10-23,S001,P0009,Clothing,North,114,103.53,Sunny,121.7,Autumn,143,11802.42,2022-10
29509,2022-10-23,S001,P0010,Furniture,North,88,135.27,Sunny,147.01,Autumn,105,11903.76,2022-10
29510,2022-10-23,S001,P0011,Furniture,North,125,196.33,Sunny,229.72,Autumn,133,24541.25,2022-10
29511,2022-10-23,S001,P0012,Groceries,North,62,86.12,Sunny,91.53,Autumn,127,5339.4400000000005,2022-10
29512,2022-10-23,S001,P0013,Toys,North,126,38.28,Sunny,33.12,Autumn,205,4823.28,2022-10
29513,2022-10-23,S001,P0014,Groceries,North,56,63.56,Sunny,58.19,Autumn,74,3559.36,2022-10
29514,2022-10-23,S001,P0015,Toys,North,108,14.98,Sunny,16.53,Autumn,106,1617.84,2022-10
29515,2022-10-23,S001,P0016,Groceries,North,73,36.6,Sunny,40.26,Autumn,81,2671.8,2022-10
29516,2022-10-23,S001,P0017,Toys,North,102,21.33,Sunny,23.23,Autumn,91,2175.66,2022-10
29517,2022-10-23,S001,P0018,Groceries,North,139,67.4,Sunny,60.52,Autumn,131,9368.6,2022-10
29518,2022-10-23,S001,P0019,Furniture,North,122,112.12,Sunny,127.72,Autumn,122,13678.64,2022-10
29519,2022-10-23,S001,P0020,Furniture,North,49,118.17,Sunny,132.84,Autumn,72,5790.33,2022-10
29520,2022-10-23,S002,P0001,Groceries,South,109,76.71,Rainy,76.3,Autumn,98,8361.39,2022-10
29521,2022-10-23,S002,P0002,Toys,South,138,35.05,Rainy,40.1,Autumn,129,4836.9,2022-10
29522,2022-10-23,S002,P0003,Groceries,South,104,84.69,Rainy,75.96,Autumn,112,8807.76,2022-10
29523,2022-10-23,S002,P0004,Groceries,South,154,44.0,Rainy,41.96,Autumn,128,6776.0,2022-10
29524,2022-10-23,S002,P0005,Electronics,South,153,87.32,Rainy,92.93,Autumn,172,13359.96,2022-10
29525,2022-10-23,S002,P0006,Clothing,South,100,59.6,Rainy,67.75,Autumn,98,5960.0,2022-10
29526,2022-10-23,S002,P0007,Toys,South,167,31.63,Rainy,30.85,Autumn,146,5282.21,2022-10
29527,2022-10-23,S002,P0008,Groceries,South,67,22.88,Rainy,27.11,Autumn,64,1532.96,2022-10
29528,2022-10-23,S002,P0009,Groceries,South,117,68.01,Rainy,59.43,Autumn,144,7957.170000000001,2022-10
29529,2022-10-23,S002,P0010,Groceries,South,134,98.55,Rainy,89.22,Autumn,131,13205.7,2022-10
29530,2022-10-23,S002,P0011,Groceries,South,36,71.01,Rainy,77.96,Autumn,46,2556.36,2022-10
29531,2022-10-23,S002,P0012,Electronics,South,94,62.36,Rainy,67.63,Autumn,81,5861.84,2022-10
29532,2022-10-23,S002,P0013,Groceries,South,107,18.44,Rainy,22.05,Autumn,131,1973.08,2022-10
29533,2022-10-23,S002,P0014,Electronics,South,60,116.34,Rainy,112.04,Autumn,61,6980.400000000001,2022-10
29534,2022-10-23,S002,P0015,Clothing,South,84,68.44,Rainy,65.7,Autumn,95,5748.96,2022-10
29535,2022-10-23,S002,P0016,Clothing,South,15,78.52,Rainy,72.01,Autumn,76,1177.8,2022-10
29536,2022-10-23,S002,P0017,Toys,South,45,22.57,Rainy,22.42,Autumn,136,1015.65,2022-10
29537,2022-10-23,S002,P0018,Clothing,South,55,21.08,Rainy,24.49,Autumn,48,1159.4,2022-10
29538,2022-10-23,S002,P0019,Clothing,South,92,92.67,Rainy,91.17,Autumn,150,8525.64,2022-10
29539,2022-10-23,S002,P0020,Furniture,South,74,127.15,Rainy,125.45,Autumn,69,9409.1,2022-10
29540,2022-10-23,S003,P0001,Toys,East,54,15.58,Rainy,15.24,Autumn,73,841.32,2022-10
29541,2022-10-23,S003,P0002,Groceries,East,137,62.9,Rainy,72.14,Autumn,151,8617.3,2022-10
29542,2022-10-23,S003,P0003,Electronics,East,113,92.55,Rainy,89.43,Autumn,122,10458.15,2022-10
29543,2022-10-23,S003,P0004,Groceries,East,94,21.78,Rainy,19.57,Autumn,114,2047.32,2022-10
29544,2022-10-23,S003,P0005,Toys,East,70,19.85,Rainy,21.55,Autumn,104,1389.5,2022-10
29545,2022-10-23,S003,P0006,Toys,East,46,30.63,Rainy,34.61,Autumn,42,1408.98,2022-10
29546,2022-10-23,S003,P0007,Groceries,East,131,12.79,Rainy,13.65,Autumn,112,1675.4899999999998,2022-10
29547,2022-10-23,S003,P0008,Clothing,East,74,105.27,Rainy,110.84,Autumn,99,7789.98,2022-10
29548,2022-10-23,S003,P0009,Groceries,East,52,42.93,Rainy,37.7,Autumn,48,2232.36,2022-10
29549,2022-10-23,S003,P0010,Groceries,East,67,36.85,Rainy,39.36,Autumn,95,2468.9500000000003,2022-10
29550,2022-10-23,S003,P0011,Electronics,East,99,129.63,Rainy,125.41,Autumn,94,12833.37,2022-10
29551,2022-10-23,S003,P0012,Furniture,East,52,84.35,Rainy,95.76,Autumn,60,4386.2,2022-10
29552,2022-10-23,S003,P0013,Groceries,East,119,62.69,Rainy,57.67,Autumn,125,7460.11,2022-10
29553,2022-10-23,S003,P0014,Groceries,East,80,77.98,Rainy,85.98,Autumn,71,6238.400000000001,2022-10
29554,2022-10-23,S003,P0015,Groceries,East,96,97.65,Rainy,92.27,Autumn,97,9374.4,2022-10
29555,2022-10-23,S003,P0016,Electronics,East,132,113.34,Rainy,108.43,Autumn,117,14960.88,2022-10
29556,2022-10-23,S003,P0017,Furniture,East,59,127.59,Rainy,126.71,Autumn,88,7527.81,2022-10
29557,2022-10-23,S003,P0018,Furniture,East,48,129.2,Rainy,112.81,Autumn,63,6201.599999999999,2022-10
29558,2022-10-23,S003,P0019,Groceries,East,70,42.67,Rainy,47.86,Autumn,71,2986.9,2022-10
29559,2022-10-23,S003,P0020,Clothing,East,139,83.0,Rainy,99.9,Autumn,148,11537.0,2022-10
29560,2022-10-23,S004,P0001,Groceries,West,76,10.42,Cloudy,9.41,Autumn,79,791.92,2022-10
29561,2022-10-23,S004,P0002,Groceries,West,79,19.59,Cloudy,22.56,Autumn,103,1547.61,2022-10
29562,2022-10-23,S004,P0003,Furniture,West,88,160.34,Cloudy,142.99,Autumn,100,14109.92,2022-10
29563,2022-10-23,S004,P0004,Groceries,West,144,49.62,Cloudy,57.08,Autumn,145,7145.28,2022-10
29564,2022-10-23,S004,P0005,Clothing,West,109,79.4,Cloudy,95.64,Autumn,158,8654.6,2022-10
